Date,Coal,Hydro,Gas,Nuclear,Other,Petroleum,Solar,Wind
7/28/19 11:00 AM,654,4552,10110,2268,738,89,0,1869
7/28/19 10:00 AM,652,4846,10793,2268,741,88,2,2088
7/28/19 9:00 AM,653,5163,11583,2267,758,89,2,2293
7/28/19 8:00 AM,653,5366,12939,2270,717,89,2,2436
7/28/19 7:00 AM,661,5867,14432,2270,744,88,2,2598
7/28/19 6:00 AM,874,6565,16504,2269,666,88,2,2634
7/28/19 5:00 AM,1056,7517,18539,2269,612,88,2,2934
7/28/19 4:00 AM,1102,8647,19854,2270,615,87,2,3227
7/28/19 3:00 AM,1401,8764,21475,2271,655,88,2011,3078
7/28/19 2:00 AM,1725,8512,21841,2269,730,88,2429,2668
7/28/19 1:00 AM,1475,8000,19384,2268,757,87,7102,2615
7/28/19 12:00 AM,1200,7584,17678,2272,767,87,9624,2145
7/27/19 11:00 PM,1073,6940,16590,2272,723,87,10775,1855
7/27/19 10:00 PM,921,6166,15387,2271,713,87,11384,1265
7/27/19 9:00 PM,665,5957,14235,2271,707,86,11769,723
7/27/19 8:00 PM,653,4958,13115,2270,693,87,11869,419
7/27/19 7:00 PM,652,4698,11160,2272,664,88,11872,244
7/27/19 6:00 PM,652,3872,10120,2270,649,87,11697,283
7/27/19 5:00 PM,652,3239,9269,2272,642,87,10932,368
7/27/19 4:00 PM,652,3019,8833,2270,641,89,9834,571
7/27/19 3:00 PM,652,3068,9075,2271,642,89,7624,794
7/27/19 2:00 PM,655,3864,9549,2273,676,89,2832,1012
7/27/19 1:00 PM,654,4578,9591,2272,676,89,0,1020
7/27/19 12:00 PM,657,4739,9881,2272,678,88,0,1426
7/27/19 11:00 AM,656,4507,9958,2269,663,88,0,1926
7/27/19 10:00 AM,654,4618,10309,2268,659,88,0,2282
7/27/19 9:00 AM,796,5151,10511,2266,666,87,0,2448
7/27/19 8:00 AM,847,5486,11430,2267,666,87,0,2916
7/27/19 7:00 AM,963,5824,13293,2269,738,88,0,3366
7/27/19 6:00 AM,1439,6383,14796,2270,728,87,0,3817
7/27/19 5:00 AM,1767,6624,17296,2270,635,88,0,3645
7/27/19 4:00 AM,1795,7814,19526,2271,633,88,-10,3591
7/27/19 3:00 AM,1795,7735,21294,2272,681,88,67,3591
7/27/19 2:00 AM,1792,7919,21600,2272,761,88,2376,3641
7/27/19 1:00 AM,1760,7473,20313,2271,768,87,7053,3124
7/27/19 12:00 AM,1678,7293,19837,2270,780,88,9740,3016
7/26/19 11:00 PM,1736,6484,19675,2265,767,88,10533,2580
7/26/19 10:00 PM,1549,5920,18485,2262,716,89,11161,2209
7/26/19 9:00 PM,1244,5817,17764,2262,704,89,11395,1802
7/26/19 8:00 PM,1018,5140,16917,2261,661,89,10696,1385
7/26/19 7:00 PM,776,4993,15031,2262,623,89,11538,1136
7/26/19 6:00 PM,645,4494,13625,2264,623,88,11596,721
7/26/19 5:00 PM,646,4090,12401,2266,623,88,10891,823
7/26/19 4:00 PM,649,3662,11681,2266,609,88,9742,1028
7/26/19 3:00 PM,648,3967,11510,2266,608,88,7210,1365
7/26/19 2:00 PM,649,4318,12512,2266,657,90,2510,1760
7/26/19 1:00 PM,649,4641,12795,2266,644,90,-5,1937
7/26/19 12:00 PM,649,4258,12469,2265,612,89,2,2088
7/26/19 11:00 AM,645,4090,12212,2265,609,90,2,2159
7/26/19 10:00 AM,645,4008,12699,2263,606,89,3,2183
7/26/19 9:00 AM,653,4167,13490,2261,637,90,4,2225
7/26/19 8:00 AM,854,4576,14629,2260,634,89,4,2333
7/26/19 7:00 AM,1325,5715,15312,2259,698,89,4,2297
7/26/19 6:00 AM,1565,6438,16998,2262,748,89,4,2319
7/26/19 5:00 AM,1708,6937,19437,2264,672,90,4,2473
7/26/19 4:00 AM,1725,7413,21393,2264,630,89,12,2274
7/26/19 3:00 AM,1790,7754,23500,2265,629,87,89,2042
7/26/19 2:00 AM,1790,7869,24106,2264,627,89,1678,1719
7/26/19 1:00 AM,1787,7415,24647,2265,652,89,3633,1485
7/26/19 12:00 AM,1771,7124,24231,2261,744,89,5066,1422
7/25/19 11:00 PM,1734,6711,23109,2259,785,90,6194,1118
7/25/19 10:00 PM,1622,6277,21945,2258,782,90,6786,891
7/25/19 9:00 PM,1289,5605,20434,2258,788,90,7090,736
7/25/19 8:00 PM,1023,5343,19000,2257,816,89,7439,630
7/25/19 7:00 PM,902,5100,17007,2258,807,89,7442,390
7/25/19 6:00 PM,941,4814,15278,2260,762,89,7872,380
7/25/19 5:00 PM,927,4393,15394,2261,746,88,6377,446
7/25/19 4:00 PM,910,4657,14622,2264,714,89,5158,523
7/25/19 3:00 PM,735,4103,13596,2266,794,87,3999,934
7/25/19 2:00 PM,649,4284,13515,2265,755,88,1557,1327
7/25/19 1:00 PM,650,4586,13348,2266,736,88,-6,1754
7/25/19 12:00 PM,650,4346,12703,2265,732,86,1,2000
7/25/19 11:00 AM,649,4101,12396,2265,724,85,1,2382
7/25/19 10:00 AM,650,4037,12608,2263,728,85,1,2725
7/25/19 9:00 AM,658,4492,13511,2263,759,85,1,3006
7/25/19 8:00 AM,972,5021,13988,2262,773,85,1,2851
7/25/19 7:00 AM,1317,5853,15333,2262,816,85,1,2589
7/25/19 6:00 AM,1470,6341,17117,2265,828,87,2,2905
7/25/19 5:00 AM,1565,7267,19432,2265,814,86,5,2817
7/25/19 4:00 AM,1566,7564,21930,2263,842,86,116,2864
7/25/19 3:00 AM,1564,7866,23458,2264,856,86,1450,3012
7/25/19 2:00 AM,1607,7931,24115,2264,838,87,1779,2471
7/25/19 1:00 AM,1661,7264,22989,2263,815,87,5651,2233
7/25/19 12:00 AM,1662,7155,21998,2262,841,87,7716,2306
7/24/19 11:00 PM,1661,6849,21775,2263,743,90,8658,2073
7/24/19 10:00 PM,1668,6295,21219,2263,734,89,9305,1410
7/24/19 9:00 PM,1675,5533,19243,2261,808,87,9530,659
7/24/19 8:00 PM,1397,4928,18849,2262,759,89,9880,357
7/24/19 7:00 PM,1064,4668,16860,2264,724,89,9890,241
7/24/19 6:00 PM,900,4289,14372,2265,761,88,9518,214
7/24/19 5:00 PM,689,4013,13179,2265,758,86,9357,280
7/24/19 4:00 PM,648,3858,11954,2266,706,88,8505,525
7/24/19 3:00 PM,647,4307,11608,2266,725,88,6181,904
7/24/19 2:00 PM,645,4175,11930,2266,772,87,2211,1151
7/24/19 1:00 PM,648,4467,11650,2267,756,87,-6,1424
7/24/19 12:00 PM,646,3588,11811,2266,727,88,4,1687
7/24/19 11:00 AM,645,3458,11663,2267,722,88,4,2077
7/24/19 10:00 AM,646,3625,11937,2268,731,88,6,2267
7/24/19 9:00 AM,728,3806,12527,2267,766,88,6,2418
7/24/19 8:00 AM,1148,4392,13525,2265,771,87,2,2389
7/24/19 7:00 AM,1612,5227,14615,2267,768,87,2,2330
7/24/19 6:00 AM,1747,5924,16714,2267,801,88,2,2378
7/24/19 5:00 AM,1773,6940,19782,2266,813,89,114,2259
7/24/19 4:00 AM,1786,7759,21042,2264,820,88,115,2145
7/24/19 3:00 AM,1785,7873,23687,2264,874,88,203,1947
7/24/19 2:00 AM,1761,7742,23752,2264,870,87,1889,1860
7/24/19 1:00 AM,1731,7635,23566,2264,821,85,4554,1971
7/24/19 12:00 AM,1775,7495,22808,2263,835,87,6321,1588
7/23/19 11:00 PM,1665,6711,21568,2262,832,89,7843,1837
7/23/19 10:00 PM,1764,5962,21037,2262,791,86,8548,1375
7/23/19 9:00 PM,1609,5110,19130,2259,769,86,9698,1098
7/23/19 8:00 PM,1274,5180,18185,2261,768,86,8490,790
7/23/19 7:00 PM,1018,4635,16839,2264,814,87,8123,825
7/23/19 6:00 PM,867,4329,15245,2264,752,86,8066,790
7/23/19 5:00 PM,1149,4474,13312,2264,745,84,7654,749
7/23/19 4:00 PM,1106,4423,13198,2264,776,83,5835,806
7/23/19 3:00 PM,829,4484,13654,2265,758,86,3804,973
7/23/19 2:00 PM,849,4864,13635,2263,789,86,1274,1065
7/23/19 1:00 PM,785,4957,13120,2265,785,89,4,987
7/23/19 12:00 PM,748,4752,12557,2265,724,89,5,1320
7/23/19 11:00 AM,748,4448,11859,2263,723,89,5,1574
7/23/19 10:00 AM,789,4427,11889,2264,725,87,7,2124
7/23/19 9:00 AM,875,4562,12409,2263,762,89,7,2311
7/23/19 8:00 AM,1076,4968,13293,2263,769,88,7,2329
7/23/19 7:00 AM,1414,5056,14884,2266,905,88,7,2178
7/23/19 6:00 AM,1539,5691,17748,2267,837,87,9,2013
7/23/19 5:00 AM,1752,6752,19716,2265,823,88,10,2040
7/23/19 4:00 AM,1778,7549,21660,2266,808,87,2,2305
7/23/19 3:00 AM,1787,8178,22588,2265,830,87,70,1840
7/23/19 2:00 AM,1785,8355,22873,2265,842,88,1815,1224
7/23/19 1:00 AM,1763,7891,21654,2263,825,89,4881,1369
7/23/19 12:00 AM,1724,7838,20785,2264,806,88,6678,1287
7/22/19 11:00 PM,1505,7267,20134,2262,782,88,7867,1099
7/22/19 10:00 PM,1152,6812,18846,2261,763,89,8610,852
7/22/19 9:00 PM,783,6541,17652,2261,768,89,8259,543
7/22/19 8:00 PM,645,5499,15309,2262,762,89,9220,472
7/22/19 7:00 PM,647,4892,13120,2265,816,88,10735,549
7/22/19 6:00 PM,648,4618,11764,2265,810,89,9568,726
7/22/19 5:00 PM,648,4594,10773,2266,771,89,9097,739
7/22/19 4:00 PM,649,4594,10198,2265,776,88,8479,881
7/22/19 3:00 PM,650,4717,10061,2267,843,89,7180,994
7/22/19 2:00 PM,651,5003,10032,2267,802,89,2765,1289
7/22/19 1:00 PM,650,5083,9739,2267,808,89,35,1585
7/22/19 12:00 PM,651,4936,9331,2267,803,89,5,1716
7/22/19 11:00 AM,650,4657,9473,2267,797,89,5,1819
7/22/19 10:00 AM,648,4622,9434,2267,798,89,5,2128
7/22/19 9:00 AM,644,4666,9876,2267,811,89,6,2317
7/22/19 8:00 AM,645,4789,11373,2265,815,89,7,2239
7/22/19 7:00 AM,646,5007,12827,2265,867,89,7,2470
7/22/19 6:00 AM,888,5506,14697,2265,871,90,7,2274
7/22/19 5:00 AM,1306,6754,15790,2264,832,89,8,2842
7/22/19 4:00 AM,1628,7563,16388,2263,848,89,10,2834
7/22/19 3:00 AM,1654,8043,17151,2267,852,89,1869,2274
7/22/19 2:00 AM,1435,8047,18053,2269,864,88,2294,1588
7/22/19 1:00 AM,1351,7133,17242,2267,846,88,6561,1099
7/22/19 12:00 AM,964,6451,15672,2267,814,88,9157,963
7/21/19 11:00 PM,663,5803,13571,2268,805,87,10209,781
7/21/19 10:00 PM,648,5302,10807,2268,797,87,11753,799
7/21/19 9:00 PM,647,4697,8962,2265,800,88,12060,501
7/21/19 8:00 PM,647,4068,7120,2264,797,87,12118,406
7/21/19 7:00 PM,648,3585,6575,2261,800,86,12039,366
7/21/19 6:00 PM,647,3005,6214,2260,756,87,11995,474
7/21/19 5:00 PM,648,2675,5787,2259,755,86,11392,592
7/21/19 4:00 PM,648,2585,5724,2258,761,86,10379,792
7/21/19 3:00 PM,650,2717,5733,2263,771,86,8280,1232
7/21/19 2:00 PM,651,3678,6678,2266,796,87,3333,1541
7/21/19 1:00 PM,652,4260,7224,2266,796,87,34,1840
7/21/19 12:00 PM,651,4623,7465,2266,829,87,4,2224
7/21/19 11:00 AM,650,4587,7775,2266,782,86,5,2673
7/21/19 10:00 AM,649,4522,8043,2269,784,86,7,2520
7/21/19 9:00 AM,649,4571,8666,2268,771,86,7,2808
7/21/19 8:00 AM,649,5081,9561,2266,771,82,7,2941
7/21/19 7:00 AM,648,5150,10128,2267,819,80,7,3271
7/21/19 6:00 AM,648,5814,11962,2269,810,90,7,3092
7/21/19 5:00 AM,760,6504,12878,2267,815,89,25,3267
7/21/19 4:00 AM,932,7465,12515,2267,856,89,0,3780
7/21/19 3:00 AM,915,8274,12804,2264,833,89,90,3787
7/21/19 2:00 AM,675,7826,12689,2264,817,78,2829,2905
7/21/19 1:00 AM,645,7260,11392,2263,813,58,7718,2451
7/21/19 12:00 AM,645,6423,9853,2270,792,49,10267,2362
7/20/19 11:00 PM,645,5820,8528,2270,801,46,11398,2192
7/20/19 10:00 PM,646,4871,7554,2269,785,46,11955,2126
7/20/19 9:00 PM,646,4485,6539,2270,757,46,12259,1926
7/20/19 8:00 PM,646,3815,6084,2268,763,46,12319,1797
7/20/19 7:00 PM,646,3671,5055,2269,764,46,12294,1869
7/20/19 6:00 PM,649,3333,4560,2266,761,46,11958,2147
7/20/19 5:00 PM,649,3163,4322,2265,764,46,11515,2653
7/20/19 4:00 PM,648,3153,4373,2268,761,46,10515,2822
7/20/19 3:00 PM,648,3256,4743,2268,762,46,8353,3035
7/20/19 2:00 PM,649,3993,6216,2271,849,65,3444,3225
7/20/19 1:00 PM,650,5040,6400,2271,855,90,54,3170
7/20/19 12:00 PM,650,5223,6375,2269,807,90,3,3534
7/20/19 11:00 AM,649,4895,6264,2268,802,90,4,3605
7/20/19 10:00 AM,651,4862,6727,2269,804,90,4,3704
7/20/19 9:00 AM,653,4905,6918,2266,888,90,4,4014
7/20/19 8:00 AM,652,4881,8349,2268,858,90,4,3897
7/20/19 7:00 AM,650,5275,9751,2267,836,90,3,3812
7/20/19 6:00 AM,651,5920,11288,2268,841,90,23,3930
7/20/19 5:00 AM,821,6789,12665,2266,817,88,23,4203
7/20/19 4:00 AM,1035,7350,12952,2267,814,90,23,4351
7/20/19 3:00 AM,1010,8159,13633,2271,793,89,171,4197
7/20/19 2:00 AM,792,8299,12997,2272,794,89,3047,3770
7/20/19 1:00 AM,648,7393,11672,2272,790,89,7818,3519
7/20/19 12:00 AM,650,6916,10284,2273,787,89,10405,3517
7/19/19 11:00 PM,649,6488,9303,2272,784,88,11403,3183
7/19/19 10:00 PM,648,5895,8693,2272,802,88,11878,2709
7/19/19 9:00 PM,648,5386,7850,2271,789,88,11954,2181
7/19/19 8:00 PM,648,5137,7198,2270,787,88,12108,1983
7/19/19 7:00 PM,648,4856,6721,2268,766,88,11529,1825
7/19/19 6:00 PM,650,4534,6758,2266,764,90,10861,1788
7/19/19 5:00 PM,651,4121,6428,2266,767,89,11025,1882
7/19/19 4:00 PM,651,3899,5899,2269,768,90,10279,2207
7/19/19 3:00 PM,652,4267,5899,2269,773,89,8302,2539
7/19/19 2:00 PM,649,4916,6819,2271,796,89,3497,2846
7/19/19 1:00 PM,650,5515,7340,2270,811,90,57,3133
7/19/19 12:00 PM,649,5283,6643,2271,802,90,4,3359
7/19/19 11:00 AM,649,5116,6492,2271,798,91,4,3370
7/19/19 10:00 AM,649,5003,6928,2269,801,90,4,3397
7/19/19 9:00 AM,648,5038,7203,2270,794,90,4,3585
7/19/19 8:00 AM,648,5352,8476,2270,808,89,7,3687
7/19/19 7:00 AM,647,5825,9406,2269,806,89,7,3612
7/19/19 6:00 AM,648,6640,10205,2270,873,90,7,3294
7/19/19 5:00 AM,695,7520,12332,2268,866,89,54,3518
7/19/19 4:00 AM,893,8427,14127,2270,805,88,54,3321
7/19/19 3:00 AM,879,8847,14864,2271,788,82,254,3506
7/19/19 2:00 AM,822,8839,14290,2270,810,63,3057,3427
7/19/19 1:00 AM,659,8249,12187,2267,807,53,7682,3238
7/19/19 12:00 AM,647,7683,11168,2266,815,51,10276,3152
7/18/19 11:00 PM,647,7617,10003,2270,819,47,11243,3101
7/18/19 10:00 PM,647,6767,8678,2272,795,49,12081,2947
7/18/19 9:00 PM,647,6425,8005,2272,809,46,12345,2319
7/18/19 8:00 PM,646,5659,7457,2271,799,46,12344,1876
7/18/19 7:00 PM,646,5515,6703,2271,752,47,12431,1580
7/18/19 6:00 PM,646,5136,6272,2270,756,46,12173,1528
7/18/19 5:00 PM,647,4613,6130,2272,769,46,11543,1426
7/18/19 4:00 PM,647,4380,6051,2271,757,46,10573,1325
7/18/19 3:00 PM,648,4729,6179,2270,769,46,8456,1548
7/18/19 2:00 PM,650,5677,7009,2267,805,46,3526,1810
7/18/19 1:00 PM,647,6216,7137,2267,803,46,95,2232
7/18/19 12:00 PM,647,5832,6997,2272,800,46,4,2445
7/18/19 11:00 AM,648,5690,6766,2270,772,46,4,2550
7/18/19 10:00 AM,648,5623,6999,2271,789,46,6,2531
7/18/19 9:00 AM,648,5791,7519,2271,791,46,6,2538
7/18/19 8:00 AM,648,6036,8748,2271,801,46,6,2354
7/18/19 7:00 AM,647,6228,11129,2270,795,46,6,2493
7/18/19 6:00 AM,646,6776,12724,2273,793,46,7,2687
7/18/19 5:00 AM,698,7678,14617,2273,770,46,7,2833
7/18/19 4:00 AM,1003,8318,16266,2271,758,46,9,3024
7/18/19 3:00 AM,1199,8809,16936,2272,774,46,97,2563
7/18/19 2:00 AM,892,8694,16268,2274,798,47,2665,2657
7/18/19 1:00 AM,647,7679,14920,2272,774,46,7242,2801
7/18/19 12:00 AM,646,6912,13740,2274,793,46,9738,2504
7/17/19 11:00 PM,646,6358,13070,2273,793,47,10891,2251
7/17/19 10:00 PM,644,5949,11164,2272,780,47,11758,1987
7/17/19 9:00 PM,645,5190,10060,2273,758,47,12197,1713
7/17/19 8:00 PM,645,4653,9495,2275,743,46,12320,1313
7/17/19 7:00 PM,646,4276,8263,2275,724,47,12247,1143
7/17/19 6:00 PM,647,4029,7379,2275,733,46,12115,879
7/17/19 5:00 PM,648,3737,7427,2275,746,46,11535,955
7/17/19 4:00 PM,648,3928,6895,2273,751,46,10584,1268
7/17/19 3:00 PM,648,4410,6236,2273,759,46,8457,1955
7/17/19 2:00 PM,649,4937,6823,2270,798,46,3554,2392
7/17/19 1:00 PM,648,5349,6840,2272,811,46,95,3096
7/17/19 12:00 PM,647,5083,6612,2270,737,46,4,3567
7/17/19 11:00 AM,651,4777,6558,2271,725,46,4,3783
7/17/19 10:00 AM,650,4604,6424,2272,722,46,5,4002
7/17/19 9:00 AM,649,4789,7051,2270,724,46,-4,4099
7/17/19 8:00 AM,648,5212,8639,2272,763,46,-4,4045
7/17/19 7:00 AM,648,5243,10665,2272,761,46,7,3961
7/17/19 6:00 AM,702,6211,13156,2273,760,46,7,4073
7/17/19 5:00 AM,1092,7249,15088,2273,688,45,8,3959
7/17/19 4:00 AM,1419,7822,16426,2272,700,46,9,4300
7/17/19 3:00 AM,1521,8534,16783,2274,739,46,134,4633
7/17/19 2:00 AM,1246,8267,16646,2273,781,46,2904,5018
7/17/19 1:00 AM,866,7605,16107,2270,747,47,7327,4809
7/17/19 12:00 AM,842,6549,15067,2270,742,47,9583,4678
7/16/19 11:00 PM,799,6262,13366,2271,798,46,10916,4702
7/16/19 10:00 PM,671,5867,12133,2270,741,46,11862,4465
7/16/19 9:00 PM,650,5484,11190,2271,739,46,12192,3825
7/16/19 8:00 PM,650,4640,9926,2270,717,47,12256,3167
7/16/19 7:00 PM,650,4594,8683,2269,708,46,12406,3513
7/16/19 6:00 PM,649,3955,7954,2271,722,46,12161,3424
7/16/19 5:00 PM,651,3798,7443,2269,716,46,11657,3370
7/16/19 4:00 PM,650,4016,7385,2270,723,46,10684,3321
7/16/19 3:00 PM,652,3756,7292,2269,732,46,8668,3611
7/16/19 2:00 PM,650,4617,7755,2268,764,46,3585,3588
7/16/19 1:00 PM,651,5170,8021,2268,771,46,107,3876
7/16/19 12:00 PM,650,4709,7915,2268,746,46,2,4145
7/16/19 11:00 AM,649,4424,7628,2269,749,46,3,4227
7/16/19 10:00 AM,650,4573,7947,2269,736,46,-5,4323
7/16/19 9:00 AM,650,4442,8295,2268,751,46,-5,4630
7/16/19 8:00 AM,650,4700,9740,2270,781,46,-4,4730
7/16/19 7:00 AM,649,5278,11811,2271,784,46,8,4672
7/16/19 6:00 AM,871,6017,13685,2270,812,46,7,4856
7/16/19 5:00 AM,1268,7296,14988,2268,780,46,3,4897
7/16/19 4:00 AM,1483,8069,16146,2270,779,46,4,5237
7/16/19 3:00 AM,1604,8159,17909,2270,805,46,136,5127
7/16/19 2:00 AM,1676,8215,17879,2269,806,46,3208,5089
7/16/19 1:00 AM,1544,6978,16888,2268,813,47,7896,5084
7/16/19 12:00 AM,1348,6683,16063,2268,814,47,10206,4794
7/15/19 11:00 PM,1194,6500,14663,2267,800,46,11298,4316
7/15/19 10:00 PM,1038,6120,13775,2266,775,46,12020,4119
7/15/19 9:00 PM,906,5469,12391,2263,793,46,12201,3910
7/15/19 8:00 PM,720,4930,11661,2267,736,46,12378,3317
7/15/19 7:00 PM,654,4575,10292,2265,713,47,12370,3054
7/15/19 6:00 PM,656,4057,8796,2264,699,46,12116,2756
7/15/19 5:00 PM,648,4101,7660,2264,709,46,11550,2547
7/15/19 4:00 PM,648,3853,7452,2267,734,46,10612,2474
7/15/19 3:00 PM,648,3942,7800,2268,736,46,8547,2587
7/15/19 2:00 PM,648,4699,8201,2269,770,46,3728,2671
7/15/19 1:00 PM,651,5152,8517,2267,775,46,138,2979
7/15/19 12:00 PM,652,5013,8144,2267,772,46,3,3066
7/15/19 11:00 AM,650,4393,7942,2269,738,46,4,3294
7/15/19 10:00 AM,651,4440,8165,2268,736,46,8,3355
7/15/19 9:00 AM,650,4615,8583,2269,767,46,11,3469
7/15/19 8:00 AM,648,4839,9319,2270,824,46,11,3590
7/15/19 7:00 AM,647,5696,10894,2270,808,46,11,3536
7/15/19 6:00 AM,849,6217,12863,2270,793,46,11,3328
7/15/19 5:00 AM,1361,6969,14985,2272,817,46,11,3283
7/15/19 4:00 AM,1599,7638,16179,2269,813,46,18,3384
7/15/19 3:00 AM,1591,8111,16586,2270,808,46,214,3297
7/15/19 2:00 AM,1238,8146,16005,2271,848,46,3084,3106
7/15/19 1:00 AM,1074,7293,14078,2270,804,46,7583,2876
7/15/19 12:00 AM,1028,6498,12785,2270,801,46,9990,2910
7/14/19 11:00 PM,780,5845,11713,2269,795,46,11119,2719
7/14/19 10:00 PM,653,5569,10643,2269,753,46,11742,2381
7/14/19 9:00 PM,694,5356,8748,2270,737,46,11819,1897
7/14/19 8:00 PM,643,4955,7175,2271,701,46,12112,1591
7/14/19 7:00 PM,644,4563,6347,2271,681,46,11798,1248
7/14/19 6:00 PM,647,4010,6273,2270,679,46,11613,971
7/14/19 5:00 PM,649,3916,5671,2269,678,46,11201,917
7/14/19 4:00 PM,649,3788,5335,2271,702,46,9673,1044
7/14/19 3:00 PM,649,3688,5310,2272,652,46,7947,1283
7/14/19 2:00 PM,649,4125,6302,2273,708,46,3203,1527
7/14/19 1:00 PM,650,4832,7117,2271,725,46,58,1601
7/14/19 12:00 PM,649,4733,7574,2271,688,87,3,1612
7/14/19 11:00 AM,649,4683,7853,2269,718,87,3,1795
7/14/19 10:00 AM,651,4890,8226,2269,661,87,5,1963
7/14/19 9:00 AM,650,5401,8984,2270,660,87,6,1946
7/14/19 8:00 AM,650,5472,10444,2271,651,88,6,1865
7/14/19 7:00 AM,769,5761,12107,2272,694,88,6,1963
7/14/19 6:00 AM,1239,6197,13564,2270,661,88,7,2208
7/14/19 5:00 AM,1557,7104,14587,2269,750,88,7,2451
7/14/19 4:00 AM,1622,7859,15695,2271,682,89,7,2237
7/14/19 3:00 AM,1694,8137,17535,2274,722,88,2395,1957
7/14/19 2:00 AM,1594,8049,17692,2273,720,88,2826,1754
7/14/19 1:00 AM,1340,7614,16387,2272,749,87,6696,1585
7/14/19 12:00 AM,1241,7261,14868,2272,743,87,8749,1500
7/13/19 11:00 PM,977,6694,13535,2271,677,87,10444,1412
7/13/19 10:00 PM,767,6021,12464,2270,656,87,10824,1481
7/13/19 9:00 PM,673,5741,11409,2270,649,89,11009,1241
7/13/19 8:00 PM,650,5282,9600,2270,674,89,10804,918
7/13/19 7:00 PM,651,4739,8531,2272,611,88,11541,639
7/13/19 6:00 PM,651,4155,7612,2274,601,89,11781,518
7/13/19 5:00 PM,652,4014,7106,2273,599,90,10936,418
7/13/19 4:00 PM,653,3957,7019,2274,602,90,10097,594
7/13/19 3:00 PM,655,3913,6802,2275,599,90,8050,950
7/13/19 2:00 PM,657,4212,7923,2274,623,90,3535,1255
7/13/19 1:00 PM,660,4876,8387,2273,621,90,93,1743
7/13/19 12:00 PM,656,4823,7774,2274,612,89,3,2671
7/13/19 11:00 AM,655,4760,7933,2272,617,90,3,2718
7/13/19 10:00 AM,657,4790,8691,2273,611,89,5,3143
7/13/19 9:00 AM,656,5012,9608,2270,618,89,5,3272
7/13/19 8:00 AM,654,5399,10901,2271,657,90,6,3311
7/13/19 7:00 AM,765,5386,13130,2271,652,90,6,3436
7/13/19 6:00 AM,866,6478,14105,2273,698,90,6,3855
7/13/19 5:00 AM,1224,7346,16210,2274,666,89,7,4015
7/13/19 4:00 AM,1336,7689,17159,2272,678,90,6,3930
7/13/19 3:00 AM,1675,8187,18444,2275,763,88,2373,3496
7/13/19 2:00 AM,1783,7886,18264,2274,826,89,2790,3209
7/13/19 1:00 AM,1767,7536,16668,2274,865,90,7182,3021
7/13/19 12:00 AM,1728,7214,15761,2272,864,89,9445,2378
7/12/19 11:00 PM,1525,6924,15722,2271,861,89,10722,1663
7/12/19 10:00 PM,1147,6385,15989,2271,844,89,10936,712
7/12/19 9:00 PM,993,5942,15138,2270,858,89,11137,393
7/12/19 8:00 PM,780,5605,14196,2271,822,89,11155,296
7/12/19 7:00 PM,650,5438,10772,2273,785,90,11820,316
7/12/19 6:00 PM,650,4572,9845,2278,762,89,11386,378
7/12/19 5:00 PM,651,4509,8988,2277,753,90,10673,455
7/12/19 4:00 PM,651,4350,8813,2277,752,89,9566,780
7/12/19 3:00 PM,650,4219,8823,2275,776,89,7299,1162
7/12/19 2:00 PM,653,4722,9381,2276,804,90,3044,1548
7/12/19 1:00 PM,653,4995,9441,2275,808,91,44,2137
7/12/19 12:00 PM,651,4660,8856,2275,777,90,3,2514
7/12/19 11:00 AM,650,4549,8677,2275,775,89,3,3061
7/12/19 10:00 AM,649,4400,8595,2276,780,89,5,3351
7/12/19 9:00 AM,649,4580,9485,2274,796,90,6,3429
7/12/19 8:00 AM,649,4759,10744,2272,793,90,6,3469
7/12/19 7:00 AM,650,5464,11869,2272,792,89,6,3731
7/12/19 6:00 AM,782,5874,13550,2273,809,89,6,4451
7/12/19 5:00 AM,1064,7079,14169,2272,811,88,6,4713
7/12/19 4:00 AM,1232,7474,15204,2275,812,88,6,4677
7/12/19 3:00 AM,1233,7834,16334,2276,831,89,123,4594
7/12/19 2:00 AM,1312,7855,16643,2277,851,88,2945,3963
7/12/19 1:00 AM,1303,7420,15386,2276,794,90,6983,3154
7/12/19 12:00 AM,1232,6594,14575,2276,785,90,9361,2931
7/11/19 11:00 PM,1173,6105,14214,2276,781,88,10293,2279
7/11/19 10:00 PM,1132,6106,13761,2275,816,89,11215,1178
7/11/19 9:00 PM,914,5713,12385,2273,816,90,11284,709
7/11/19 8:00 PM,661,4999,11293,2273,774,89,11472,702
7/11/19 7:00 PM,650,4526,9736,2273,754,89,11946,493
7/11/19 6:00 PM,651,4048,9270,2271,775,89,11690,590
7/11/19 5:00 PM,652,4109,8560,2268,740,90,11217,703
7/11/19 4:00 PM,652,3944,7976,2273,737,89,10404,1076
7/11/19 3:00 PM,653,4188,7908,2273,767,89,8082,1608
7/11/19 2:00 PM,652,4658,8567,2275,765,91,3582,2033
7/11/19 1:00 PM,653,5191,8214,2274,730,90,102,2819
7/11/19 12:00 PM,651,4956,7593,2275,751,88,3,3263
7/11/19 11:00 AM,651,4609,7252,2274,791,90,4,3632
7/11/19 10:00 AM,650,4453,7839,2272,814,90,6,3498
7/11/19 9:00 AM,649,4599,8463,2269,812,90,6,3451
7/11/19 8:00 AM,649,4963,9268,2271,809,90,6,3618
7/11/19 7:00 AM,650,5703,10817,2270,830,90,6,3403
7/11/19 6:00 AM,725,6219,12045,2272,834,90,6,3524
